rt,trial_type,stimulus,key_press,stimulus_left,stimulus_right,accuracy,stimulus_correct,condition,specific_pairs,city_type,partid,age
1361.0,shortestpath_phase,mm_hotsprings.png,49.0,nat_leesburg.png,mm_westpalmbeach.png,1.0,nat_leesburg.png,Three Edge Diff,Two Edge Five Edge,US,66f02f508e8473f0362ed99e,young
1024.5,shortestpath_phase,nat_peoria.png,50.0,mm_gatlinburg.png,nat_cornwall.png,1.0,nat_cornwall.png,One Edge Diff,Two Edge Three Edge,US,66f02f508e8473f0362ed99e,young
1323.9,shortestpath_phase,mm_westpalmbeach.png,49.0,nat_peoria.png,mm_gatlinburg.png,0.0,mm_gatlinburg.png,Two Edge Diff,Two Edge Four Edge,US,66f02f508e8473f0362ed99e,young
894.5,shortestpath_phase,nat_leesburg.png,50.0,nat_peoria.png,mm_westpalmbeach.png,0.0,nat_peoria.png,Four Edge Diff,Two Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1741.1,shortestpath_phase,nat_hanover.png,49.0,nat_cornwall.png,mm_gatlinburg.png,1.0,nat_cornwall.png,One Edge Diff,Three Edge Four Edge,US,66f02f508e8473f0362ed99e,young
1410.4,shortestpath_phase,mm_westpalmbeach.png,49.0,nat_racine.png,mm_gatlinburg.png,0.0,mm_gatlinburg.png,Three Edge Diff,Three Edge Six Edge,US,66f02f508e8473f0362ed99e,young
932.7,shortestpath_phase,nat_hanover.png,50.0,nat_shreveport.png,mm_huntsville.png,0.0,nat_shreveport.png,One Edge Diff,Five Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1237.9,shortestpath_phase,nat_leesburg.png,50.0,mm_westpalmbeach.png,mm_gatlinburg.png,1.0,mm_gatlinburg.png,Two Edge Diff,Four Edge Six Edge,US,66f02f508e8473f0362ed99e,young
2511.9,shortestpath_phase,mm_carmel.png,50.0,nat_racine.png,nat_hanover.png,0.0,nat_racine.png,Two Edge Diff,Two Edge Four Edge,US,66f02f508e8473f0362ed99e,young
3120.0,shortestpath_phase,nat_leesburg.png,49.0,nat_boulder.png,mm_westpalmbeach.png,1.0,nat_boulder.png,Four Edge Diff,Two Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1841.3,shortestpath_phase,nat_racine.png,49.0,mm_westpalmbeach.png,mm_gatlinburg.png,0.0,mm_gatlinburg.png,Two Edge Diff,Three Edge Five Edge,US,66f02f508e8473f0362ed99e,young
1253.6,shortestpath_phase,nat_leesburg.png,50.0,nat_newhope.png,nat_boulder.png,1.0,nat_boulder.png,Two Edge Diff,Two Edge Four Edge,US,66f02f508e8473f0362ed99e,young
3887.5,shortestpath_phase,mm_westpalmbeach.png,49.0,nat_newhope.png,nat_peoria.png,1.0,nat_newhope.png,Two Edge Diff,Two Edge Four Edge,US,66f02f508e8473f0362ed99e,young
2245.0,shortestpath_phase,nat_shreveport.png,50.0,nat_cornwall.png,nat_hanover.png,0.0,nat_cornwall.png,Three Edge Diff,Three Edge Six Edge,US,66f02f508e8473f0362ed99e,young
2979.3,shortestpath_phase,nat_hanover.png,49.0,nat_newhope.png,mm_westpalmbeach.png,1.0,nat_newhope.png,One Edge Diff,Five Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1475.6,shortestpath_phase,nat_leesburg.png,50.0,nat_shreveport.png,nat_peoria.png,1.0,nat_peoria.png,Three Edge Diff,Two Edge Five Edge,US,66f02f508e8473f0362ed99e,young
4740.9,shortestpath_phase,nat_cornwall.png,49.0,nat_newhope.png,nat_leesburg.png,1.0,nat_newhope.png,One Edge Diff,Two Edge Three Edge,US,66f02f508e8473f0362ed99e,young
2859.9,shortestpath_phase,nat_hanover.png,50.0,nat_boulder.png,mm_huntsville.png,0.0,nat_boulder.png,Four Edge Diff,Two Edge Six Edge,US,66f02f508e8473f0362ed99e,young
2169.0,shortestpath_phase,nat_newhope.png,49.0,mm_westpalmbeach.png,nat_racine.png,1.0,mm_westpalmbeach.png,One Edge Diff,Two Edge Three Edge,US,66f02f508e8473f0362ed99e,young
1783.5,shortestpath_phase,nat_shreveport.png,50.0,nat_hanover.png,nat_racine.png,1.0,nat_racine.png,One Edge Diff,Four Edge Five Edge,US,66f02f508e8473f0362ed99e,young
2029.9,shortestpath_phase,mm_gatlinburg.png,50.0,mm_westpalmbeach.png,nat_hanover.png,0.0,mm_westpalmbeach.png,Two Edge Diff,Two Edge Four Edge,US,66f02f508e8473f0362ed99e,young
1402.3,shortestpath_phase,nat_racine.png,49.0,nat_hanover.png,mm_westpalmbeach.png,1.0,nat_hanover.png,Three Edge Diff,Two Edge Five Edge,US,66f02f508e8473f0362ed99e,young
1093.8,shortestpath_phase,nat_newhope.png,50.0,mm_hotsprings.png,nat_boulder.png,1.0,nat_boulder.png,One Edge Diff,Three Edge Four Edge,US,66f02f508e8473f0362ed99e,young
2006.4,shortestpath_phase,mm_westpalmbeach.png,49.0,nat_racine.png,nat_hanover.png,1.0,nat_racine.png,One Edge Diff,Five Edge Six Edge,US,66f02f508e8473f0362ed99e,young
2994.6,shortestpath_phase,nat_hanover.png,50.0,mm_westpalmbeach.png,mm_carmel.png,1.0,mm_carmel.png,Two Edge Diff,Four Edge Six Edge,US,66f02f508e8473f0362ed99e,young
2948.7,shortestpath_phase,nat_shreveport.png,49.0,nat_boulder.png,nat_hanover.png,1.0,nat_boulder.png,Two Edge Diff,Three Edge Five Edge,US,66f02f508e8473f0362ed99e,young
1817.5,shortestpath_phase,nat_hanover.png,50.0,mm_gatlinburg.png,nat_newhope.png,0.0,mm_gatlinburg.png,One Edge Diff,Four Edge Five Edge,US,66f02f508e8473f0362ed99e,young
2885.0,shortestpath_phase,mm_huntsville.png,49.0,nat_shreveport.png,nat_hanover.png,1.0,nat_shreveport.png,Four Edge Diff,Two Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1336.6,shortestpath_phase,nat_leesburg.png,50.0,mm_westpalmbeach.png,mm_hotsprings.png,1.0,mm_hotsprings.png,Four Edge Diff,Two Edge Six Edge,US,66f02f508e8473f0362ed99e,young
2195.4,shortestpath_phase,mm_gatlinburg.png,49.0,mm_carmel.png,nat_leesburg.png,1.0,mm_carmel.png,Two Edge Diff,Two Edge Four Edge,US,66f02f508e8473f0362ed99e,young
2158.1,shortestpath_phase,nat_leesburg.png,50.0,nat_shreveport.png,nat_boulder.png,1.0,nat_boulder.png,Three Edge Diff,Two Edge Five Edge,US,66f02f508e8473f0362ed99e,young
2411.1,shortestpath_phase,mm_hotsprings.png,49.0,mm_huntsville.png,nat_peoria.png,0.0,nat_peoria.png,Three Edge Diff,Three Edge Six Edge,US,66f02f508e8473f0362ed99e,young
940.4,shortestpath_phase,nat_leesburg.png,50.0,mm_huntsville.png,mm_carmel.png,1.0,mm_carmel.png,Two Edge Diff,Three Edge Five Edge,US,66f02f508e8473f0362ed99e,young
2372.6,shortestpath_phase,mm_westpalmbeach.png,49.0,nat_hanover.png,mm_hotsprings.png,0.0,mm_hotsprings.png,One Edge Diff,Five Edge Six Edge,US,66f02f508e8473f0362ed99e,young
2057.8,shortestpath_phase,nat_hanover.png,50.0,mm_gatlinburg.png,nat_leesburg.png,1.0,nat_leesburg.png,One Edge Diff,Three Edge Four Edge,US,66f02f508e8473f0362ed99e,young
1386.8,shortestpath_phase,mm_hotsprings.png,49.0,mm_huntsville.png,mm_carmel.png,0.0,mm_carmel.png,Two Edge Diff,Three Edge Five Edge,US,66f02f508e8473f0362ed99e,young
1989.4,shortestpath_phase,nat_leesburg.png,50.0,nat_shreveport.png,nat_cornwall.png,1.0,nat_cornwall.png,Two Edge Diff,Three Edge Five Edge,US,66f02f508e8473f0362ed99e,young
1296.9,shortestpath_phase,nat_hanover.png,50.0,nat_shreveport.png,mm_carmel.png,1.0,mm_carmel.png,One Edge Diff,Four Edge Five Edge,US,66f02f508e8473f0362ed99e,young
1281.7,shortestpath_phase,mm_huntsville.png,49.0,nat_hanover.png,nat_leesburg.png,0.0,nat_leesburg.png,One Edge Diff,Five Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1337.4,shortestpath_phase,nat_racine.png,49.0,mm_carmel.png,mm_westpalmbeach.png,1.0,mm_carmel.png,Three Edge Diff,Three Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1506.5,shortestpath_phase,nat_newhope.png,50.0,mm_gatlinburg.png,nat_hanover.png,0.0,mm_gatlinburg.png,Three Edge Diff,Two Edge Five Edge,US,66f02f508e8473f0362ed99e,young
2385.8,shortestpath_phase,nat_hanover.png,49.0,mm_huntsville.png,nat_racine.png,0.0,nat_racine.png,Four Edge Diff,Two Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1480.8,shortestpath_phase,nat_shreveport.png,49.0,mm_carmel.png,nat_hanover.png,1.0,mm_carmel.png,Three Edge Diff,Two Edge Five Edge,US,66f02f508e8473f0362ed99e,young
1315.8,shortestpath_phase,nat_hanover.png,50.0,nat_boulder.png,nat_newhope.png,0.0,nat_boulder.png,Three Edge Diff,Two Edge Five Edge,US,66f02f508e8473f0362ed99e,young
1866.4,shortestpath_phase,mm_huntsville.png,49.0,nat_cornwall.png,nat_leesburg.png,1.0,nat_cornwall.png,Two Edge Diff,Three Edge Five Edge,US,66f02f508e8473f0362ed99e,young
1417.9,shortestpath_phase,nat_hanover.png,50.0,mm_carmel.png,mm_huntsville.png,0.0,mm_carmel.png,Two Edge Diff,Four Edge Six Edge,US,66f02f508e8473f0362ed99e,young
2265.6,shortestpath_phase,mm_huntsville.png,50.0,nat_racine.png,nat_hanover.png,0.0,nat_racine.png,Two Edge Diff,Four Edge Six Edge,US,66f02f508e8473f0362ed99e,young
2879.3,shortestpath_phase,mm_westpalmbeach.png,50.0,nat_boulder.png,nat_leesburg.png,0.0,nat_boulder.png,Two Edge Diff,Four Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1181.8,shortestpath_phase,nat_newhope.png,49.0,nat_peoria.png,nat_racine.png,1.0,nat_peoria.png,One Edge Diff,Two Edge Three Edge,US,66f02f508e8473f0362ed99e,young
1896.0,shortestpath_phase,mm_huntsville.png,49.0,nat_leesburg.png,mm_westpalmbeach.png,0.0,mm_westpalmbeach.png,Two Edge Diff,Three Edge Five Edge,US,66f02f508e8473f0362ed99e,young
2282.3,shortestpath_phase,nat_cornwall.png,50.0,mm_huntsville.png,mm_hotsprings.png,1.0,mm_hotsprings.png,One Edge Diff,Two Edge Three Edge,US,66f02f508e8473f0362ed99e,young
1045.1,shortestpath_phase,nat_hanover.png,49.0,mm_westpalmbeach.png,nat_shreveport.png,0.0,nat_shreveport.png,One Edge Diff,Five Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1567.8,shortestpath_phase,nat_leesburg.png,50.0,nat_cornwall.png,mm_huntsville.png,0.0,nat_cornwall.png,Two Edge Diff,Three Edge Five Edge,US,66f02f508e8473f0362ed99e,young
1352.6,shortestpath_phase,mm_huntsville.png,50.0,mm_carmel.png,mm_hotsprings.png,0.0,mm_carmel.png,Three Edge Diff,Two Edge Five Edge,US,66f02f508e8473f0362ed99e,young
1399.3,shortestpath_phase,nat_shreveport.png,50.0,nat_leesburg.png,nat_boulder.png,1.0,nat_boulder.png,Two Edge Diff,Three Edge Five Edge,US,66f02f508e8473f0362ed99e,young
2203.1,shortestpath_phase,nat_peoria.png,49.0,mm_westpalmbeach.png,mm_huntsville.png,0.0,mm_huntsville.png,One Edge Diff,Three Edge Four Edge,US,66f02f508e8473f0362ed99e,young
1455.7,shortestpath_phase,nat_leesburg.png,50.0,mm_huntsville.png,mm_gatlinburg.png,1.0,mm_gatlinburg.png,One Edge Diff,Four Edge Five Edge,US,66f02f508e8473f0362ed99e,young
2007.0,shortestpath_phase,mm_huntsville.png,49.0,nat_hanover.png,mm_carmel.png,0.0,mm_carmel.png,Four Edge Diff,Two Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1398.8,shortestpath_phase,mm_gatlinburg.png,50.0,mm_westpalmbeach.png,nat_leesburg.png,0.0,mm_westpalmbeach.png,Two Edge Diff,Two Edge Four Edge,US,66f02f508e8473f0362ed99e,young
1716.8,shortestpath_phase,nat_leesburg.png,49.0,nat_shreveport.png,mm_westpalmbeach.png,1.0,nat_shreveport.png,One Edge Diff,Five Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1305.4,shortestpath_phase,mm_gatlinburg.png,50.0,mm_westpalmbeach.png,nat_peoria.png,0.0,mm_westpalmbeach.png,One Edge Diff,Two Edge Three Edge,US,66f02f508e8473f0362ed99e,young
2272.3,shortestpath_phase,nat_racine.png,50.0,nat_shreveport.png,nat_cornwall.png,1.0,nat_cornwall.png,Two Edge Diff,Two Edge Four Edge,US,66f02f508e8473f0362ed99e,young
1416.5,shortestpath_phase,nat_hanover.png,49.0,mm_gatlinburg.png,mm_westpalmbeach.png,1.0,mm_gatlinburg.png,Two Edge Diff,Four Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1320.9,shortestpath_phase,mm_westpalmbeach.png,50.0,nat_leesburg.png,nat_peoria.png,1.0,nat_peoria.png,Two Edge Diff,Four Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1415.6,shortestpath_phase,nat_leesburg.png,49.0,mm_westpalmbeach.png,nat_newhope.png,0.0,nat_newhope.png,Two Edge Diff,Four Edge Six Edge,US,66f02f508e8473f0362ed99e,young
1295.6,shortestpath_phase,mm_carmel.png,50.0,mm_hotsprings.png,nat_hanover.png,0.0,mm_hotsprings.png,One Edge Diff,Three Edge Four Edge,US,66f02f508e8473f0362ed99e,young
1466.9,shortestpath_phase,nat_cornwall.png,49.0,nat_leesburg.png,nat_peoria.png,0.0,nat_peoria.png,One Edge Diff,Two Edge Three Edge,US,66f02f508e8473f0362ed99e,young
958.1,shortestpath_phase,mm_westpalmbeach.png,50.0,nat_leesburg.png,nat_newhope.png,1.0,nat_newhope.png,Four Edge Diff,Two Edge Six Edge,US,66f02f508e8473f0362ed99e,young
796.1,shortestpath_phase,nat_hanover.png,49.0,mm_gatlinburg.png,mm_huntsville.png,1.0,mm_gatlinburg.png,Two Edge Diff,Four Edge Six Edge,US,66f02f508e8473f0362ed99e,young
749.1,shortestpath_phase,mm_huntsville.png,50.0,mm_carmel.png,mm_gatlinburg.png,0.0,mm_carmel.png,One Edge Diff,Two Edge Three Edge,US,66f02f508e8473f0362ed99e,young
1245.9,shortestpath_phase,nat_hanover.png,49.0,mm_westpalmbeach.png,nat_boulder.png,0.0,nat_boulder.png,Four Edge Diff,Two Edge Six Edge,US,66f02f508e8473f0362ed99e,young
2001.4,shortestpath_phase,nat_shreveport.png,49.0,nat_peoria.png,mm_hotsprings.png,1.0,nat_peoria.png,One Edge Diff,Three Edge Four Edge,US,66f02f508e8473f0362ed99e,young
1133.1,shortestpath_phase,mm_huntsville.png,50.0,nat_leesburg.png,nat_boulder.png,1.0,nat_boulder.png,One Edge Diff,Four Edge Five Edge,US,66f02f508e8473f0362ed99e,young
1210.5,shortestpath_phase,nat_leesburg.png,49.0,nat_shreveport.png,nat_peoria.png,0.0,nat_peoria.png,Three Edge Diff,Three Edge Six Edge,US,66f02f508e8473f0362ed99e,young
2655.0,shortestpath_phase,,50.0,,,1.0,,Two Edge Diff,Four Edge Six Edge,US,66f02f508e8473f0362ed99e,young
,shortestpath_phase,mm_peoria.png,,nat_cornwall.png,mm_boulder.png,0.0,nat_cornwall.png,One Edge Diff,Five Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
1970.8,shortestpath_phase,mm_huntsville.png,49.0,mm_racine.png,mm_gatlinburg.png,1.0,mm_racine.png,One Edge Diff,Two Edge Three Edge,US,6732ca9052a3b5780ec6068a,old
5150.0,shortestpath_phase,nat_shreveport.png,50.0,mm_peoria.png,nat_leesburg.png,1.0,nat_leesburg.png,One Edge Diff,Three Edge Four Edge,US,6732ca9052a3b5780ec6068a,old
2202.6,shortestpath_phase,mm_boulder.png,50.0,mm_peoria.png,mm_carmel.png,1.0,mm_carmel.png,Four Edge Diff,Two Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
5071.2,shortestpath_phase,nat_leesburg.png,50.0,nat_westpalmbeach.png,mm_gatlinburg.png,1.0,mm_gatlinburg.png,One Edge Diff,Five Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
2582.4,shortestpath_phase,mm_huntsville.png,50.0,mm_boulder.png,mm_racine.png,1.0,mm_racine.png,One Edge Diff,Two Edge Three Edge,US,6732ca9052a3b5780ec6068a,old
3832.6,shortestpath_phase,mm_gatlinburg.png,50.0,mm_boulder.png,nat_cornwall.png,1.0,nat_cornwall.png,One Edge Diff,Four Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
2842.4,shortestpath_phase,nat_leesburg.png,49.0,nat_westpalmbeach.png,mm_huntsville.png,0.0,mm_huntsville.png,Four Edge Diff,Two Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
2974.2,shortestpath_phase,mm_peoria.png,49.0,mm_racine.png,mm_boulder.png,1.0,mm_racine.png,Four Edge Diff,Two Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
3294.1,shortestpath_phase,nat_cornwall.png,50.0,mm_gatlinburg.png,mm_huntsville.png,1.0,mm_huntsville.png,Two Edge Diff,Two Edge Four Edge,US,6732ca9052a3b5780ec6068a,old
2719.6,shortestpath_phase,mm_peoria.png,49.0,mm_hotsprings.png,nat_shreveport.png,1.0,mm_hotsprings.png,Two Edge Diff,Two Edge Four Edge,US,6732ca9052a3b5780ec6068a,old
2435.8,shortestpath_phase,nat_newhope.png,49.0,nat_cornwall.png,mm_boulder.png,1.0,nat_cornwall.png,One Edge Diff,Two Edge Three Edge,US,6732ca9052a3b5780ec6068a,old
3645.0,shortestpath_phase,mm_gatlinburg.png,50.0,nat_leesburg.png,mm_carmel.png,1.0,mm_carmel.png,One Edge Diff,Four Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
4134.2,shortestpath_phase,nat_westpalmbeach.png,49.0,nat_leesburg.png,mm_huntsville.png,0.0,mm_huntsville.png,Two Edge Diff,Four Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
2361.9,shortestpath_phase,mm_carmel.png,50.0,nat_westpalmbeach.png,mm_hanover.png,1.0,mm_hanover.png,Three Edge Diff,Three Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
4278.4,shortestpath_phase,mm_huntsville.png,49.0,nat_westpalmbeach.png,mm_gatlinburg.png,0.0,mm_gatlinburg.png,One Edge Diff,Three Edge Four Edge,US,6732ca9052a3b5780ec6068a,old
3496.8,shortestpath_phase,mm_carmel.png,49.0,nat_westpalmbeach.png,mm_boulder.png,0.0,mm_boulder.png,Three Edge Diff,Three Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
3593.8,shortestpath_phase,mm_gatlinburg.png,49.0,nat_newhope.png,nat_leesburg.png,1.0,nat_newhope.png,Three Edge Diff,Two Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
2856.2,shortestpath_phase,nat_cornwall.png,50.0,mm_peoria.png,mm_huntsville.png,1.0,mm_huntsville.png,Three Edge Diff,Three Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
2784.1,shortestpath_phase,mm_carmel.png,49.0,nat_shreveport.png,mm_peoria.png,1.0,nat_shreveport.png,Three Edge Diff,Two Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
2115.4,shortestpath_phase,nat_leesburg.png,49.0,mm_hotsprings.png,mm_racine.png,0.0,mm_racine.png,One Edge Diff,Four Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
2504.0,shortestpath_phase,nat_newhope.png,49.0,nat_cornwall.png,nat_leesburg.png,1.0,nat_cornwall.png,Two Edge Diff,Two Edge Four Edge,US,6732ca9052a3b5780ec6068a,old
3869.1,shortestpath_phase,mm_peoria.png,49.0,nat_westpalmbeach.png,mm_carmel.png,1.0,nat_westpalmbeach.png,Two Edge Diff,Three Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
3736.8,shortestpath_phase,nat_leesburg.png,50.0,mm_peoria.png,mm_huntsville.png,1.0,mm_huntsville.png,Four Edge Diff,Two Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
4182.2,shortestpath_phase,mm_carmel.png,50.0,mm_peoria.png,mm_hanover.png,1.0,mm_hanover.png,Three Edge Diff,Three Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
3469.9,shortestpath_phase,mm_gatlinburg.png,50.0,mm_carmel.png,nat_westpalmbeach.png,1.0,nat_westpalmbeach.png,Two Edge Diff,Two Edge Four Edge,US,6732ca9052a3b5780ec6068a,old
3652.0,shortestpath_phase,mm_peoria.png,50.0,mm_huntsville.png,mm_boulder.png,0.0,mm_huntsville.png,Two Edge Diff,Four Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
2253.5,shortestpath_phase,nat_leesburg.png,49.0,mm_racine.png,nat_westpalmbeach.png,1.0,mm_racine.png,Two Edge Diff,Four Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
2569.5,shortestpath_phase,mm_boulder.png,49.0,mm_hanover.png,nat_shreveport.png,0.0,nat_shreveport.png,One Edge Diff,Two Edge Three Edge,US,6732ca9052a3b5780ec6068a,old
2359.1,shortestpath_phase,nat_leesburg.png,49.0,mm_gatlinburg.png,mm_huntsville.png,0.0,mm_huntsville.png,Three Edge Diff,Two Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
4269.3,shortestpath_phase,nat_westpalmbeach.png,50.0,mm_boulder.png,nat_leesburg.png,0.0,mm_boulder.png,One Edge Diff,Five Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
2182.4,shortestpath_phase,nat_cornwall.png,50.0,nat_leesburg.png,mm_hotsprings.png,0.0,nat_leesburg.png,One Edge Diff,Two Edge Three Edge,US,6732ca9052a3b5780ec6068a,old
2411.4,shortestpath_phase,mm_boulder.png,49.0,mm_hotsprings.png,nat_westpalmbeach.png,1.0,mm_hotsprings.png,One Edge Diff,Four Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
3586.9,shortestpath_phase,nat_leesburg.png,50.0,nat_shreveport.png,mm_gatlinburg.png,0.0,nat_shreveport.png,Two Edge Diff,Three Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
2646.2,shortestpath_phase,nat_westpalmbeach.png,49.0,nat_leesburg.png,mm_racine.png,0.0,mm_racine.png,Four Edge Diff,Two Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
2574.9,shortestpath_phase,nat_leesburg.png,50.0,mm_peoria.png,mm_gatlinburg.png,1.0,mm_gatlinburg.png,One Edge Diff,Five Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
3846.4,shortestpath_phase,nat_westpalmbeach.png,50.0,nat_newhope.png,nat_leesburg.png,0.0,nat_newhope.png,Four Edge Diff,Two Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
2339.9,shortestpath_phase,nat_leesburg.png,50.0,mm_peoria.png,nat_cornwall.png,1.0,nat_cornwall.png,Four Edge Diff,Two Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
2116.4,shortestpath_phase,mm_boulder.png,49.0,mm_hanover.png,mm_gatlinburg.png,1.0,mm_hanover.png,Two Edge Diff,Three Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
3493.3,shortestpath_phase,nat_leesburg.png,49.0,nat_newhope.png,mm_huntsville.png,0.0,mm_huntsville.png,Two Edge Diff,Two Edge Four Edge,US,6732ca9052a3b5780ec6068a,old
3304.1,shortestpath_phase,nat_cornwall.png,49.0,mm_gatlinburg.png,mm_peoria.png,1.0,mm_gatlinburg.png,One Edge Diff,Four Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
2583.7,shortestpath_phase,nat_leesburg.png,49.0,mm_racine.png,mm_hanover.png,0.0,mm_hanover.png,One Edge Diff,Three Edge Four Edge,US,6732ca9052a3b5780ec6068a,old
3151.9,shortestpath_phase,nat_newhope.png,49.0,nat_leesburg.png,mm_boulder.png,0.0,mm_boulder.png,One Edge Diff,Three Edge Four Edge,US,6732ca9052a3b5780ec6068a,old
3344.0,shortestpath_phase,mm_gatlinburg.png,50.0,nat_leesburg.png,mm_hanover.png,1.0,mm_hanover.png,Three Edge Diff,Two Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
2733.6,shortestpath_phase,nat_cornwall.png,49.0,mm_peoria.png,nat_westpalmbeach.png,0.0,nat_westpalmbeach.png,One Edge Diff,Four Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
2677.8,shortestpath_phase,mm_gatlinburg.png,49.0,mm_carmel.png,mm_boulder.png,1.0,mm_carmel.png,One Edge Diff,Four Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
3229.9,shortestpath_phase,nat_westpalmbeach.png,50.0,mm_huntsville.png,mm_peoria.png,1.0,mm_peoria.png,One Edge Diff,Three Edge Four Edge,US,6732ca9052a3b5780ec6068a,old
2277.4,shortestpath_phase,mm_carmel.png,50.0,nat_westpalmbeach.png,mm_racine.png,1.0,mm_racine.png,Two Edge Diff,Three Edge Five Edge,US,6732ca9052a3b5780ec6068a,old
4331.0,shortestpath_phase,mm_peoria.png,50.0,nat_cornwall.png,mm_hotsprings.png,1.0,mm_hotsprings.png,Three Edge Diff,Three Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
3520.6,shortestpath_phase,nat_westpalmbeach.png,50.0,nat_shreveport.png,mm_huntsville.png,0.0,nat_shreveport.png,One Edge Diff,Three Edge Four Edge,US,6732ca9052a3b5780ec6068a,old
3037.0,shortestpath_phase,mm_peoria.png,49.0,nat_leesburg.png,mm_huntsville.png,0.0,mm_huntsville.png,Two Edge Diff,Four Edge Six Edge,US,6732ca9052a3b5780ec6068a,old
