rt,trial_type,stimulus,key_press,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,city_type,partid,age,stimulus_left,stimulus_right,condition,specific_pairs
2835.2,shortestpath_phase,node10,49.0,0.0,,,,node4,,,US,57bb6878eb28030001f7ea94,old,node1,node4,One Edge Diff,Five Edge Six Edge
2392.8,shortestpath_phase,node1,49.0,1.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node12,node8,Two Edge Diff,Three Edge Five Edge
3378.0,shortestpath_phase,node7,49.0,1.0,,,,node11,,,US,57bb6878eb28030001f7ea94,old,node11,node5,Three Edge Diff,Three Edge Six Edge
4307.0,shortestpath_phase,node5,49.0,1.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node12,node10,Four Edge Diff,Two Edge Six Edge
2280.8,shortestpath_phase,node4,49.0,1.0,,,,node7,,,US,57bb6878eb28030001f7ea94,old,node7,node10,One Edge Diff,Four Edge Five Edge
2240.0,shortestpath_phase,node13,50.0,0.0,,,,node6,,,US,57bb6878eb28030001f7ea94,old,node6,node2,Two Edge Diff,Two Edge Four Edge
2633.9,shortestpath_phase,node1,49.0,1.0,,,,node7,,,US,57bb6878eb28030001f7ea94,old,node7,node8,One Edge Diff,Four Edge Five Edge
1803.3,shortestpath_phase,node5,50.0,0.0,,,,node6,,,US,57bb6878eb28030001f7ea94,old,node6,node13,Two Edge Diff,Four Edge Six Edge
2087.0,shortestpath_phase,node4,49.0,1.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node3,node10,Three Edge Diff,Two Edge Five Edge
3165.5,shortestpath_phase,node5,50.0,0.0,,,,node2,,,US,57bb6878eb28030001f7ea94,old,node2,node8,Three Edge Diff,Two Edge Five Edge
1964.299999,shortestpath_phase,node13,50.0,1.0,,,,node6,,,US,57bb6878eb28030001f7ea94,old,node4,node6,Three Edge Diff,Three Edge Six Edge
2520.400001,shortestpath_phase,node10,49.0,0.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node1,node3,Two Edge Diff,Four Edge Six Edge
1337.5,shortestpath_phase,node1,49.0,0.0,,,,node13,,,US,57bb6878eb28030001f7ea94,old,node10,node13,One Edge Diff,Five Edge Six Edge
3090.6,shortestpath_phase,node9,50.0,1.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node1,node12,Two Edge Diff,Two Edge Four Edge
2121.400001,shortestpath_phase,node1,50.0,0.0,,,,node4,,,US,57bb6878eb28030001f7ea94,old,node4,node10,Four Edge Diff,Two Edge Six Edge
2065.2,shortestpath_phase,node13,49.0,0.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node5,node12,Two Edge Diff,Four Edge Six Edge
3031.900001,shortestpath_phase,node7,50.0,1.0,,,,node11,,,US,57bb6878eb28030001f7ea94,old,node1,node11,Two Edge Diff,Two Edge Four Edge
2914.8,shortestpath_phase,node10,50.0,0.0,,,,node13,,,US,57bb6878eb28030001f7ea94,old,node13,node2,Two Edge Diff,Three Edge Five Edge
1054.900001,shortestpath_phase,node1,49.0,0.0,,,,node9,,,US,57bb6878eb28030001f7ea94,old,node10,node9,Two Edge Diff,Four Edge Six Edge
2210.7,shortestpath_phase,node8,49.0,1.0,,,,node13,,,US,57bb6878eb28030001f7ea94,old,node13,node1,Three Edge Diff,Three Edge Six Edge
3171.9,shortestpath_phase,node10,49.0,1.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node12,node2,One Edge Diff,Four Edge Five Edge
2649.599999,shortestpath_phase,node13,50.0,1.0,,,,node6,,,US,57bb6878eb28030001f7ea94,old,node4,node6,Three Edge Diff,Two Edge Five Edge
1290.400001,shortestpath_phase,node1,49.0,0.0,,,,node8,,,US,57bb6878eb28030001f7ea94,old,node10,node8,One Edge Diff,Five Edge Six Edge
3501.3,shortestpath_phase,node13,49.0,0.0,,,,node10,,,US,57bb6878eb28030001f7ea94,old,node4,node10,Two Edge Diff,Three Edge Five Edge
1769.0,shortestpath_phase,node2,50.0,1.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node10,node12,Three Edge Diff,Two Edge Five Edge
1405.799999,shortestpath_phase,node13,49.0,1.0,,,,node8,,,US,57bb6878eb28030001f7ea94,old,node8,node4,Three Edge Diff,Three Edge Six Edge
2836.3,shortestpath_phase,node4,50.0,1.0,,,,node11,,,US,57bb6878eb28030001f7ea94,old,node10,node11,Three Edge Diff,Three Edge Six Edge
4356.799999,shortestpath_phase,node6,50.0,0.0,,,,node8,,,US,57bb6878eb28030001f7ea94,old,node8,node5,Two Edge Diff,Two Edge Four Edge
1802.7,shortestpath_phase,node5,50.0,1.0,,,,node9,,,US,57bb6878eb28030001f7ea94,old,node10,node9,Two Edge Diff,Four Edge Six Edge
1603.0,shortestpath_phase,node1,50.0,0.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node3,node10,Four Edge Diff,Two Edge Six Edge
1867.4,shortestpath_phase,node10,49.0,1.0,,,,node7,,,US,57bb6878eb28030001f7ea94,old,node7,node2,Three Edge Diff,Three Edge Six Edge
2853.7,shortestpath_phase,node8,50.0,1.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node1,node3,Two Edge Diff,Three Edge Five Edge
,shortestpath_phase,node9,,0.0,,,,node10,,,US,57bb6878eb28030001f7ea94,old,node10,node1,Two Edge Diff,Two Edge Four Edge
2379.4,shortestpath_phase,node7,50.0,0.0,,,,node1,,,US,57bb6878eb28030001f7ea94,old,node1,node5,One Edge Diff,Four Edge Five Edge
2027.1,shortestpath_phase,node5,49.0,0.0,,,,node2,,,US,57bb6878eb28030001f7ea94,old,node7,node2,Three Edge Diff,Two Edge Five Edge
2680.8,shortestpath_phase,node12,50.0,0.0,,,,node1,,,US,57bb6878eb28030001f7ea94,old,node1,node10,One Edge Diff,Three Edge Four Edge
1999.5,shortestpath_phase,node10,49.0,1.0,,,,node9,,,US,57bb6878eb28030001f7ea94,old,node9,node2,Three Edge Diff,Two Edge Five Edge
2870.4,shortestpath_phase,node12,49.0,0.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node6,node3,One Edge Diff,Two Edge Three Edge
2447.200001,shortestpath_phase,node7,50.0,1.0,,,,node2,,,US,57bb6878eb28030001f7ea94,old,node4,node2,One Edge Diff,Three Edge Four Edge
1751.2,shortestpath_phase,node10,49.0,0.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node1,node12,Two Edge Diff,Four Edge Six Edge
3427.8,shortestpath_phase,node13,49.0,1.0,,,,node8,,,US,57bb6878eb28030001f7ea94,old,node8,node5,Four Edge Diff,Two Edge Six Edge
1267.8,shortestpath_phase,node10,49.0,0.0,,,,node2,,,US,57bb6878eb28030001f7ea94,old,node1,node2,One Edge Diff,Five Edge Six Edge
1400.0,shortestpath_phase,node1,49.0,0.0,,,,node7,,,US,57bb6878eb28030001f7ea94,old,node10,node7,Two Edge Diff,Four Edge Six Edge
3096.2,shortestpath_phase,node11,50.0,1.0,,,,node4,,,US,57bb6878eb28030001f7ea94,old,node10,node4,One Edge Diff,Two Edge Three Edge
3181.6,shortestpath_phase,node9,50.0,1.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node2,node12,One Edge Diff,Two Edge Three Edge
3066.3,shortestpath_phase,node10,50.0,1.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node4,node3,One Edge Diff,Four Edge Five Edge
2036.8,shortestpath_phase,node5,50.0,1.0,,,,node8,,,US,57bb6878eb28030001f7ea94,old,node10,node8,One Edge Diff,Five Edge Six Edge
2869.9,shortestpath_phase,node2,49.0,1.0,,,,node9,,,US,57bb6878eb28030001f7ea94,old,node9,node13,One Edge Diff,Three Edge Four Edge
2149.799999,shortestpath_phase,node5,49.0,0.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node7,node3,Two Edge Diff,Three Edge Five Edge
1737.2,shortestpath_phase,node13,50.0,1.0,,,,node2,,,US,57bb6878eb28030001f7ea94,old,node1,node2,One Edge Diff,Four Edge Five Edge
3192.1,shortestpath_phase,node5,49.0,0.0,,,,node9,,,US,57bb6878eb28030001f7ea94,old,node8,node9,One Edge Diff,Four Edge Five Edge
2455.8,shortestpath_phase,node6,49.0,0.0,,,,node2,,,US,57bb6878eb28030001f7ea94,old,node10,node2,One Edge Diff,Two Edge Three Edge
1786.5,shortestpath_phase,node5,50.0,0.0,,,,node11,,,US,57bb6878eb28030001f7ea94,old,node11,node9,One Edge Diff,Three Edge Four Edge
2509.3,shortestpath_phase,node10,50.0,1.0,,,,node7,,,US,57bb6878eb28030001f7ea94,old,node4,node7,Three Edge Diff,Three Edge Six Edge
2517.3,shortestpath_phase,node2,49.0,0.0,,,,node11,,,US,57bb6878eb28030001f7ea94,old,node10,node11,Three Edge Diff,Three Edge Six Edge
2542.2,shortestpath_phase,node13,50.0,1.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node1,node12,One Edge Diff,Four Edge Five Edge
1386.5,shortestpath_phase,node11,49.0,1.0,,,,node7,,,US,57bb6878eb28030001f7ea94,old,node7,node5,One Edge Diff,Two Edge Three Edge
1375.599999,shortestpath_phase,node13,49.0,1.0,,,,node8,,,US,57bb6878eb28030001f7ea94,old,node8,node4,Three Edge Diff,Two Edge Five Edge
1981.5,shortestpath_phase,node5,50.0,1.0,,,,node11,,,US,57bb6878eb28030001f7ea94,old,node6,node11,One Edge Diff,Three Edge Four Edge
2213.0,shortestpath_phase,node7,50.0,0.0,,,,node10,,,US,57bb6878eb28030001f7ea94,old,node10,node4,Two Edge Diff,Two Edge Four Edge
2050.8,shortestpath_phase,node2,50.0,0.0,,,,node5,,,US,57bb6878eb28030001f7ea94,old,node5,node10,Three Edge Diff,Three Edge Six Edge
2317.2,shortestpath_phase,node10,49.0,1.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node3,node5,Two Edge Diff,Four Edge Six Edge
3935.7,shortestpath_phase,node5,50.0,1.0,,,,node7,,,US,57bb6878eb28030001f7ea94,old,node10,node7,One Edge Diff,Five Edge Six Edge
1726.6,shortestpath_phase,node10,49.0,1.0,,,,node12,,,US,57bb6878eb28030001f7ea94,old,node12,node5,Two Edge Diff,Four Edge Six Edge
4474.799999,shortestpath_phase,node5,50.0,1.0,,,,node9,,,US,57bb6878eb28030001f7ea94,old,node13,node9,Two Edge Diff,Four Edge Six Edge
2267.6,shortestpath_phase,node1,49.0,0.0,,,,node11,,,US,57bb6878eb28030001f7ea94,old,node13,node11,Two Edge Diff,Three Edge Five Edge
2709.400001,shortestpath_phase,node5,49.0,0.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node9,node3,One Edge Diff,Three Edge Four Edge
2080.799999,shortestpath_phase,node9,49.0,1.0,,,,node4,,,US,57bb6878eb28030001f7ea94,old,node4,node1,One Edge Diff,Three Edge Four Edge
1975.4,shortestpath_phase,node5,50.0,0.0,,,,node3,,,US,57bb6878eb28030001f7ea94,old,node3,node8,Two Edge Diff,Three Edge Five Edge
3799.200001,shortestpath_phase,node10,49.0,1.0,,,,node9,,,US,57bb6878eb28030001f7ea94,old,node9,node5,Four Edge Diff,Two Edge Six Edge
2202.2,shortestpath_phase,node3,50.0,1.0,,,,node4,,,US,57bb6878eb28030001f7ea94,old,node8,node4,One Edge Diff,Two Edge Three Edge
,shortestpath_phase,,,0.0,,,,,,,US,57bb6878eb28030001f7ea94,old,,,One Edge Diff,Five Edge Six Edge
,shortestpath_phase,,,0.0,,,,,,,US,57bb6878eb28030001f7ea94,old,,,Three Edge Diff,Three Edge Six Edge
2607.5,shortestpath_phase,node4,50.0,1.0,,,,node11,,,US,67e2b86a96de1816df85cefe,old,node13,node11,Three Edge Diff,Two Edge Five Edge
2836.0,shortestpath_phase,node5,49.0,1.0,,,,node3,,,US,67e2b86a96de1816df85cefe,old,node3,node8,Two Edge Diff,Three Edge Five Edge
2929.1,shortestpath_phase,node4,49.0,1.0,,,,node9,,,US,67e2b86a96de1816df85cefe,old,node9,node7,One Edge Diff,Three Edge Four Edge
1781.4,shortestpath_phase,node5,50.0,1.0,,,,node8,,,US,67e2b86a96de1816df85cefe,old,node10,node8,One Edge Diff,Five Edge Six Edge
1791.6,shortestpath_phase,node7,49.0,0.0,,,,node10,,,US,67e2b86a96de1816df85cefe,old,node5,node10,Three Edge Diff,Two Edge Five Edge
3010.7,shortestpath_phase,node5,50.0,1.0,,,,node11,,,US,67e2b86a96de1816df85cefe,old,node7,node11,Two Edge Diff,Three Edge Five Edge
1896.1,shortestpath_phase,node8,49.0,0.0,,,,node2,,,US,67e2b86a96de1816df85cefe,old,node5,node2,One Edge Diff,Four Edge Five Edge
2376.9,shortestpath_phase,node1,50.0,0.0,,,,node5,,,US,67e2b86a96de1816df85cefe,old,node5,node7,One Edge Diff,Three Edge Four Edge
2500.3,shortestpath_phase,node8,50.0,0.0,,,,node13,,,US,67e2b86a96de1816df85cefe,old,node13,node5,Three Edge Diff,Two Edge Five Edge
1707.0,shortestpath_phase,node3,49.0,1.0,,,,node1,,,US,67e2b86a96de1816df85cefe,old,node1,node8,One Edge Diff,Two Edge Three Edge
2391.1,shortestpath_phase,node10,50.0,1.0,,,,node4,,,US,67e2b86a96de1816df85cefe,old,node1,node4,One Edge Diff,Five Edge Six Edge
1791.0,shortestpath_phase,node13,50.0,1.0,,,,node12,,,US,67e2b86a96de1816df85cefe,old,node5,node12,Two Edge Diff,Four Edge Six Edge
1600.2,shortestpath_phase,node9,49.0,1.0,,,,node4,,,US,67e2b86a96de1816df85cefe,old,node4,node5,One Edge Diff,Three Edge Four Edge
2090.9,shortestpath_phase,node10,49.0,1.0,,,,node3,,,US,67e2b86a96de1816df85cefe,old,node3,node1,Two Edge Diff,Four Edge Six Edge
3007.4,shortestpath_phase,node1,49.0,1.0,,,,node9,,,US,67e2b86a96de1816df85cefe,old,node9,node8,One Edge Diff,Four Edge Five Edge
1981.4,shortestpath_phase,node10,50.0,0.0,,,,node3,,,US,67e2b86a96de1816df85cefe,old,node3,node5,Two Edge Diff,Four Edge Six Edge
1951.5,shortestpath_phase,node6,50.0,1.0,,,,node2,,,US,67e2b86a96de1816df85cefe,old,node5,node2,Two Edge Diff,Two Edge Four Edge
2393.8,shortestpath_phase,node8,50.0,1.0,,,,node3,,,US,67e2b86a96de1816df85cefe,old,node1,node3,Two Edge Diff,Three Edge Five Edge
3698.2,shortestpath_phase,node5,49.0,0.0,,,,node9,,,US,67e2b86a96de1816df85cefe,old,node13,node9,Two Edge Diff,Four Edge Six Edge
1859.5,shortestpath_phase,node4,49.0,1.0,,,,node7,,,US,67e2b86a96de1816df85cefe,old,node7,node13,One Edge Diff,Four Edge Five Edge
1979.7,shortestpath_phase,node1,49.0,1.0,,,,node9,,,US,67e2b86a96de1816df85cefe,old,node9,node13,One Edge Diff,Four Edge Five Edge
3241.2,shortestpath_phase,node12,50.0,0.0,,,,node6,,,US,67e2b86a96de1816df85cefe,old,node6,node13,One Edge Diff,Three Edge Four Edge
2853.6,shortestpath_phase,node7,49.0,1.0,,,,node1,,,US,67e2b86a96de1816df85cefe,old,node1,node5,One Edge Diff,Four Edge Five Edge
2538.1,shortestpath_phase,node13,50.0,0.0,,,,node6,,,US,67e2b86a96de1816df85cefe,old,node6,node4,Three Edge Diff,Three Edge Six Edge
2837.9,shortestpath_phase,node1,49.0,1.0,,,,node11,,,US,67e2b86a96de1816df85cefe,old,node11,node13,Two Edge Diff,Three Edge Five Edge
3318.2,shortestpath_phase,node7,49.0,0.0,,,,node10,,,US,67e2b86a96de1816df85cefe,old,node5,node10,Three Edge Diff,Three Edge Six Edge
1809.1,shortestpath_phase,node2,50.0,0.0,,,,node6,,,US,67e2b86a96de1816df85cefe,old,node6,node10,Three Edge Diff,Two Edge Five Edge
2843.9,shortestpath_phase,node9,49.0,0.0,,,,node3,,,US,67e2b86a96de1816df85cefe,old,node4,node3,One Edge Diff,Two Edge Three Edge
2995.5,shortestpath_phase,node5,50.0,1.0,,,,node2,,,US,67e2b86a96de1816df85cefe,old,node13,node2,Four Edge Diff,Two Edge Six Edge
1893.7,shortestpath_phase,node13,49.0,1.0,,,,node8,,,US,67e2b86a96de1816df85cefe,old,node8,node5,Four Edge Diff,Two Edge Six Edge
1738.4,shortestpath_phase,node1,50.0,1.0,,,,node12,,,US,67e2b86a96de1816df85cefe,old,node13,node12,Two Edge Diff,Three Edge Five Edge
1754.1,shortestpath_phase,node11,49.0,1.0,,,,node8,,,US,67e2b86a96de1816df85cefe,old,node8,node10,One Edge Diff,Two Edge Three Edge
2449.2,shortestpath_phase,node10,50.0,1.0,,,,node12,,,US,67e2b86a96de1816df85cefe,old,node1,node12,Two Edge Diff,Four Edge Six Edge
2097.2,shortestpath_phase,node1,50.0,1.0,,,,node3,,,US,67e2b86a96de1816df85cefe,old,node7,node3,Two Edge Diff,Two Edge Four Edge
1789.4,shortestpath_phase,node5,49.0,1.0,,,,node12,,,US,67e2b86a96de1816df85cefe,old,node12,node10,Four Edge Diff,Two Edge Six Edge
2653.5,shortestpath_phase,node1,49.0,1.0,,,,node7,,,US,67e2b86a96de1816df85cefe,old,node7,node8,One Edge Diff,Four Edge Five Edge
3390.2,shortestpath_phase,node5,50.0,0.0,,,,node2,,,US,67e2b86a96de1816df85cefe,old,node2,node10,Four Edge Diff,Two Edge Six Edge
3190.7,shortestpath_phase,node1,50.0,0.0,,,,node4,,,US,67e2b86a96de1816df85cefe,old,node4,node10,Four Edge Diff,Two Edge Six Edge
2543.7,shortestpath_phase,node10,50.0,1.0,,,,node11,,,US,67e2b86a96de1816df85cefe,old,node2,node11,Two Edge Diff,Three Edge Five Edge
3235.2,shortestpath_phase,node13,49.0,0.0,,,,node1,,,US,67e2b86a96de1816df85cefe,old,node5,node1,One Edge Diff,Five Edge Six Edge
1631.8,shortestpath_phase,node5,49.0,0.0,,,,node9,,,US,67e2b86a96de1816df85cefe,old,node10,node9,Two Edge Diff,Four Edge Six Edge
3508.4,shortestpath_phase,node2,50.0,0.0,,,,node11,,,US,67e2b86a96de1816df85cefe,old,node11,node10,Three Edge Diff,Three Edge Six Edge
1838.8,shortestpath_phase,node10,49.0,1.0,,,,node4,,,US,67e2b86a96de1816df85cefe,old,node4,node5,One Edge Diff,Five Edge Six Edge
1461.4,shortestpath_phase,node5,50.0,1.0,,,,node12,,,US,67e2b86a96de1816df85cefe,old,node9,node12,Two Edge Diff,Two Edge Four Edge
3810.9,shortestpath_phase,node10,50.0,0.0,,,,node9,,,US,67e2b86a96de1816df85cefe,old,node9,node1,Four Edge Diff,Two Edge Six Edge
1619.7,shortestpath_phase,node13,50.0,1.0,,,,node3,,,US,67e2b86a96de1816df85cefe,old,node12,node3,One Edge Diff,Three Edge Four Edge
1095.5,shortestpath_phase,node10,49.0,0.0,,,,node9,,,US,67e2b86a96de1816df85cefe,old,node5,node9,Four Edge Diff,Two Edge Six Edge
2228.5,shortestpath_phase,node1,49.0,0.0,,,,node8,,,US,67e2b86a96de1816df85cefe,old,node10,node8,One Edge Diff,Five Edge Six Edge
2325.1,shortestpath_phase,node10,50.0,0.0,,,,node2,,,US,67e2b86a96de1816df85cefe,old,node2,node1,One Edge Diff,Five Edge Six Edge
1492.1,shortestpath_phase,node1,49.0,1.0,,,,node4,,,US,67e2b86a96de1816df85cefe,old,node4,node13,Three Edge Diff,Three Edge Six Edge
1733.9,shortestpath_phase,node5,49.0,1.0,,,,node8,,,US,67e2b86a96de1816df85cefe,old,node8,node13,One Edge Diff,Five Edge Six Edge
2075.7,shortestpath_phase,node3,50.0,1.0,,,,node1,,,US,67e2b86a96de1816df85cefe,old,node13,node1,One Edge Diff,Two Edge Three Edge
1744.5,shortestpath_phase,node6,49.0,1.0,,,,node8,,,US,67e2b86a96de1816df85cefe,old,node8,node5,Two Edge Diff,Two Edge Four Edge
1914.7,shortestpath_phase,node12,49.0,1.0,,,,node3,,,US,67e2b86a96de1816df85cefe,old,node3,node10,Two Edge Diff,Two Edge Four Edge
2521.3,shortestpath_phase,node4,50.0,0.0,,,,node1,,,US,67e2b86a96de1816df85cefe,old,node1,node8,Two Edge Diff,Two Edge Four Edge
2215.8,shortestpath_phase,node5,49.0,1.0,,,,node12,,,US,67e2b86a96de1816df85cefe,old,node12,node13,Four Edge Diff,Two Edge Six Edge
2169.1,shortestpath_phase,node10,49.0,0.0,,,,node2,,,US,67e2b86a96de1816df85cefe,old,node5,node2,One Edge Diff,Five Edge Six Edge
2259.6,shortestpath_phase,node1,50.0,0.0,,,,node5,,,US,67e2b86a96de1816df85cefe,old,node5,node8,Two Edge Diff,Three Edge Five Edge
2147.8,shortestpath_phase,node6,50.0,0.0,,,,node11,,,US,67e2b86a96de1816df85cefe,old,node11,node4,One Edge Diff,Two Edge Three Edge
2147.8,shortestpath_phase,node5,50.0,1.0,,,,node7,,,US,67e2b86a96de1816df85cefe,old,node13,node7,One Edge Diff,Five Edge Six Edge
2022.3,shortestpath_phase,node1,49.0,0.0,,,,node6,,,US,67e2b86a96de1816df85cefe,old,node9,node6,One Edge Diff,Three Edge Four Edge
1770.8,shortestpath_phase,node9,49.0,0.0,,,,node13,,,US,67e2b86a96de1816df85cefe,old,node2,node13,One Edge Diff,Two Edge Three Edge
1828.4,shortestpath_phase,node5,50.0,1.0,,,,node6,,,US,67e2b86a96de1816df85cefe,old,node13,node6,Two Edge Diff,Four Edge Six Edge
1725.4,shortestpath_phase,node4,50.0,1.0,,,,node1,,,US,67e2b86a96de1816df85cefe,old,node10,node1,Three Edge Diff,Three Edge Six Edge
2943.4,shortestpath_phase,node7,49.0,1.0,,,,node10,,,US,67e2b86a96de1816df85cefe,old,node10,node1,Two Edge Diff,Two Edge Four Edge
1945.2,shortestpath_phase,node6,49.0,1.0,,,,node8,,,US,67e2b86a96de1816df85cefe,old,node8,node10,One Edge Diff,Two Edge Three Edge
1973.0,shortestpath_phase,node13,50.0,0.0,,,,node10,,,US,67e2b86a96de1816df85cefe,old,node10,node4,Two Edge Diff,Three Edge Five Edge
1812.1,shortestpath_phase,node2,49.0,1.0,,,,node8,,,US,67e2b86a96de1816df85cefe,old,node8,node10,One Edge Diff,Four Edge Five Edge
1841.5,shortestpath_phase,node13,49.0,1.0,,,,node6,,,US,67e2b86a96de1816df85cefe,old,node6,node4,Three Edge Diff,Two Edge Five Edge
1775.7,shortestpath_phase,node1,49.0,1.0,,,,node9,,,US,67e2b86a96de1816df85cefe,old,node9,node10,Two Edge Diff,Four Edge Six Edge
1679.2,shortestpath_phase,node13,50.0,0.0,,,,node6,,,US,67e2b86a96de1816df85cefe,old,node6,node5,Four Edge Diff,Two Edge Six Edge
2385.6,shortestpath_phase,node10,49.0,1.0,,,,node12,,,US,67e2b86a96de1816df85cefe,old,node12,node5,Two Edge Diff,Four Edge Six Edge
4822.9,shortestpath_phase,node13,50.0,1.0,,,,node8,,,US,67e2b86a96de1816df85cefe,old,node10,node8,One Edge Diff,Two Edge Three Edge
1738.1,shortestpath_phase,node10,49.0,1.0,,,,node7,,,US,67e2b86a96de1816df85cefe,old,node7,node5,Four Edge Diff,Two Edge Six Edge
1284.6,shortestpath_phase,node1,49.0,1.0,,,,node12,,,US,67e2b86a96de1816df85cefe,old,node12,node9,One Edge Diff,Three Edge Four Edge
1305.7,shortestpath_phase,node5,50.0,1.0,,,,node7,,,US,67e2b86a96de1816df85cefe,old,node10,node7,One Edge Diff,Five Edge Six Edge
2107.7,shortestpath_phase,node13,49.0,0.0,,,,node2,,,US,67e2b86a96de1816df85cefe,old,node5,node2,Two Edge Diff,Four Edge Six Edge
1400.7,shortestpath_phase,node10,50.0,1.0,,,,node3,,,US,67e2b86a96de1816df85cefe,old,node4,node3,One Edge Diff,Four Edge Five Edge
1643.6,shortestpath_phase,node2,50.0,0.0,,,,node5,,,US,67e2b86a96de1816df85cefe,old,node5,node8,Two Edge Diff,Two Edge Four Edge
1902.8,shortestpath_phase,node4,50.0,1.0,,,,node3,,,US,67e2b86a96de1816df85cefe,old,node10,node3,Three Edge Diff,Three Edge Six Edge
1854.7,shortestpath_phase,node9,49.0,0.0,,,,node2,,,US,67e2b86a96de1816df85cefe,old,node1,node2,One Edge Diff,Three Edge Four Edge
1668.2,shortestpath_phase,node4,49.0,0.0,,,,node6,,,US,67e2b86a96de1816df85cefe,old,node8,node6,One Edge Diff,Three Edge Four Edge
2654.4,shortestpath_phase,node13,49.0,1.0,,,,node9,,,US,67e2b86a96de1816df85cefe,old,node9,node1,Three Edge Diff,Two Edge Five Edge
1403.4,shortestpath_phase,node2,49.0,0.0,,,,node6,,,US,67e2b86a96de1816df85cefe,old,node7,node6,One Edge Diff,Two Edge Three Edge
2472.2,shortestpath_phase,node5,49.0,1.0,,,,node12,,,US,67e2b86a96de1816df85cefe,old,node12,node7,Three Edge Diff,Two Edge Five Edge
2037.3,shortestpath_phase,node2,49.0,0.0,,,,node9,,,US,67e2b86a96de1816df85cefe,old,node8,node9,One Edge Diff,Three Edge Four Edge
1789.2,shortestpath_phase,node7,49.0,1.0,,,,node3,,,US,67e2b86a96de1816df85cefe,old,node3,node5,Three Edge Diff,Two Edge Five Edge
1969.6,shortestpath_phase,node2,50.0,1.0,,,,node13,,,US,67e2b86a96de1816df85cefe,old,node10,node13,One Edge Diff,Four Edge Five Edge
1799.6,shortestpath_phase,node4,50.0,1.0,,,,node9,,,US,67e2b86a96de1816df85cefe,old,node10,node9,Two Edge Diff,Three Edge Five Edge
2082.5,shortestpath_phase,node2,49.0,1.0,,,,node6,,,US,67e2b86a96de1816df85cefe,old,node6,node13,Two Edge Diff,Two Edge Four Edge
1430.9,shortestpath_phase,node1,49.0,1.0,,,,node3,,,US,67e2b86a96de1816df85cefe,old,node3,node10,Four Edge Diff,Two Edge Six Edge
