"rt","responses","trial_type","time_elapsed","sequence","stimulus","cities","city_images","button_pressed","response","key_press","stimulus_left","stimulus_right","accuracy","cumulative_accuracy","stimulus_down_left","stimulus_down_mid","stimulus_down_right","stimulus_correct","stimulus_short","stimulus_far","weighted_accuracy","missedtrial","condition","specific_pairs","imgL_ID","imgR_ID","linedress","linedressed","detour_trial","linedressed_detor","testedstates","currentstate","otherstate","problems","smooth","distraction","strategies","easier","similar","comments"
"null","","color_black","542274","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","545290","","black_plus_sign","","","","","null","US_Cities_List/snail.png","US_Cities_List/gong.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","545972","","green","","","","","null","US_Cities_List/snail.png","US_Cities_List/gong.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","546475","","green","","","","","null","US_Cities_List/snail.png","US_Cities_List/gong.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1312.7000000029802","","rt_thecrossant_black","547800","","black_plus_sign","","","","","50","","","1","0.9259259259259259","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","547904","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","550919","","black_plus_sign","","","","","null","US_Cities_List/paint.png","US_Cities_List/jukebox.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","551987","","green","","","","","null","US_Cities_List/paint.png","US_Cities_List/jukebox.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"495.40000000596046","","rt_plussign_withcolor","552490","","green","","","","","50","US_Cities_List/paint.png","US_Cities_List/jukebox.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_thecrossant_black","553427","","black_plus_sign","","","","","null","","","1","0.9285714285714286","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","553532","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","556548","","black_plus_sign","","","","","null","US_Cities_List/camera.png","US_Cities_List/basket.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","557173","","blue","","","","","null","US_Cities_List/camera.png","US_Cities_List/basket.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","557677","","blue","","","","","null","US_Cities_List/camera.png","US_Cities_List/basket.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1250.5","","rt_thecrossant_black","559059","","black_plus_sign","","","","","49","","","1","0.9310344827586207","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","559163","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","562178","","black_plus_sign","","","","","null","US_Cities_List/gong.png","US_Cities_List/snail.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","563175","","green","","","","","null","US_Cities_List/gong.png","US_Cities_List/snail.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"396.5","","rt_plussign_withcolor","563678","","green","","","","","50","US_Cities_List/gong.png","US_Cities_List/snail.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_thecrossant_black","564689","","black_plus_sign","","","","","null","","","1","0.9333333333333333","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","564794","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","567813","","black_plus_sign","","","","","null","US_Cities_List/barrel.png","US_Cities_List/wheelchair.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","568363","","green","","","","","null","US_Cities_List/barrel.png","US_Cities_List/wheelchair.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","568866","","green","","","","","null","US_Cities_List/barrel.png","US_Cities_List/wheelchair.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1772.5","","rt_thecrossant_black","570324","","black_plus_sign","","","","","50","","","1","0.9354838709677419","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","570428","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","573445","","black_plus_sign","","","","","null","US_Cities_List/gong.png","US_Cities_List/snail.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","574450","","blue","","","","","null","US_Cities_List/gong.png","US_Cities_List/snail.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","574953","","blue","","","","","null","US_Cities_List/gong.png","US_Cities_List/snail.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"743","","rt_thecrossant_black","575954","","black_plus_sign","","","","","49","","","1","0.9375","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","576059","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","579073","","black_plus_sign","","","","","null","US_Cities_List/hat.png","US_Cities_List/jukebox.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","579542","","green","","","","","null","US_Cities_List/hat.png","US_Cities_List/jukebox.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","580046","","green","","","","","null","US_Cities_List/hat.png","US_Cities_List/jukebox.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2105.8999999910593","","rt_thecrossant_black","581583","","black_plus_sign","","","","","50","","","1","0.9393939393939394","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","581687","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","584698","","black_plus_sign","","","","","null","US_Cities_List/soldier.png","US_Cities_List/gong.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","585688","","green","","","","","null","US_Cities_List/soldier.png","US_Cities_List/gong.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","586192","","green","","","","","null","US_Cities_List/soldier.png","US_Cities_List/gong.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"648.8000000119209","","rt_thecrossant_black","587209","","black_plus_sign","","","","","50","","","1","0.9411764705882353","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","587313","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","590327","","black_plus_sign","","","","","null","US_Cities_List/paint.png","US_Cities_List/wheelchair.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
